id,length,diameter,color
70239202173116431,4.2,75.0,UNDEFINED
70239202189614108,4.0,8.0,UNDEFINED
70239202187027273,6.0,50.0,UNDEFINED
70239201931544174,4.0,8.0,BLUE
70239202173094106,4.2,19.0,UNDEFINED
70239202157981401,3.5,45.0,UNDEFINED
70239202173048041,4.8,50.0,RED
70239201931458260,3.0,5.0,UNDEFINED
70239202173081258,4.0,8.0,GREEN
70239201931547164,6.0,3.0,UNDEFINED
70239202173098611,5.0,0.0,WHITE
70239202149062983,2.0,5.0,UNDEFINED
70239201931467754,5.0,0.0,UNDEFINED
70239202173024761,4.0,30.0,YELLOW
70239202173480862,4.0,8.0,UNDEFINED
70239202173085407,4.8,38.0,GREEN
70239202157988014,5.0,30.0,UNDEFINED
70239202173042033,4.0,8.0,BLUE
70239202149068088,6.0,3.0,UNDEFINED
70239201931461053,4.0,8.0,UNDEFINED
70239202188004540,5.0,5.0,UNDEFINED
70239202149000337,3.0,40.0,UNDEFINED
70239201931545146,4.0,8.0,UNDEFINED
70239202173030416,4.0,8.0,UNDEFINED
70239202173065902,6.3,19.0,UNDEFINED
70239202188624783,4.0,5.0,UNDEFINED
70239201940584273,35.0,4.8,UNDEFINED
70239202148960238,5.0,20.0,UNDEFINED
70239202157989368,6.3,32.0,UNDEFINED
70239202173131996,6.3,185.0,UNDEFINED
70239202167086900,3.0,8.0,UNDEFINED
70239201931544359,4.0,2.0,GREEN
70239202173081400,4.8,35.0,UNDEFINED
70239202189503123,3.5,50.0,UNDEFINED
70239202149110351,3.0,8.0,UNDEFINED
70239201940731898,3.0,5.0,UNDEFINED
70239202173060507,4.0,16.0,YELLOW
70239202157966053,3.5,19.0,UNDEFINED
70239201931467823,4.0,2.0,UNDEFINED
70239202156234558,6.0,110.0,UNDEFINED
70239202173480983,4.0,2.0,UNDEFINED
70239202173082054,4.0,8.0,BLUE
70239202188847054,4.0,8.0,UNDEFINED
70239202157984938,3.5,20.0,UNDEFINED
70239202188749438,3.0,8.0,UNDEFINED
70239201931456046,5.0,5.0,UNDEFINED
70239202188510825,4.0,5.0,UNDEFINED
70239202173481344,3.0,5.0,UNDEFINED
70239202173109382,4.0,8.0,WHITE
70239202149071268,3.0,5.0,UNDEFINED
70239202173045721,4.8,100.0,UNDEFINED
70239202149118019,4.0,8.0,UNDEFINED
70239201931460455,5.0,0.0,UNDEFINED
70239202157977261,3.5,40.0,UNDEFINED
70239202173063245,3.5,35.0,UNDEFINED
70239202173056406,4.8,80.0,GREEN
70239201940710140,4.0,8.0,UNDEFINED
70239202186947332,3.0,8.0,UNDEFINED
70239201931471029,5.0,5.0,UNDEFINED
70239202157982288,4.8,51.0,UNDEFINED
70239201931544573,4.0,8.0,GREEN
70239202184254641,4.0,8.0,WHITE
70239202173109144,5.5,19.0,BLUE
70239202188512294,3.0,5.0,UNDEFINED
70239202187543748,3.5,55.0,UNDEFINED
70239201931460953,3.0,5.0,UNDEFINED
70239202157975731,4.8,152.0,UNDEFINED
70239202157986136,3.0,30.0,UNDEFINED
70239201931544501,3.0,5.0,UNDEFINED
70239201940710143,4.0,8.0,UNDEFINED
70239202164404702,4.0,2.0,UNDEFINED
70239202173480853,3.0,8.0,UNDEFINED
70239202173114718,3.5,11.0,UNDEFINED
70239201942563033,4.0,70.0,UNDEFINED
70239201931455525,4.0,8.0,UNDEFINED
70239201931437359,4.0,8.0,UNDEFINED
70239202172898124,4.2,32.0,UNDEFINED
70239201940584214,13.0,4.2,UNDEFINED
70239202014064971,4.0,8.0,UNDEFINED
70239202173082901,4.8,80.0,BROWN
70239202187027142,3.0,20.0,UNDEFINED
70239202149070996,2.0,5.0,UNDEFINED
70239202173102118,4.0,8.0,UNDEFINED
70239202188624758,6.0,140.0,UNDEFINED
70239202173068424,3.9,25.0,YELLOW
70239202173041493,5.5,25.0,RED
70239201931545950,5.0,5.0,UNDEFINED
70239202173025542,5.0,5.0,RED
70239202173044713,4.8,152.0,UNDEFINED
70239202173048392,3.5,55.0,UNDEFINED
70239202173481294,6.0,3.0,UNDEFINED
70239202173059208,4.2,16.0,BLACK
70239201940584297,13.0,4.2,UNDEFINED
70239202167082833,4.0,5.0,UNDEFINED
70239202187044767,4.8,127.0,UNDEFINED
70239202173039622,5.5,19.0,GREEN
70239202156294879,3.5,25.0,UNDEFINED
70239201940728588,3.0,5.0,UNDEFINED
70239202157977972,4.8,95.0,UNDEFINED
70239202187054321,3.0,5.0,BLACK
70239201931460617,3.0,9.0,UNDEFINED
70239201931467820,3.0,9.0,UNDEFINED
70239201942560698,4.0,8.0,BROWN
70239201940584225,3.0,8.0,UNDEFINED
70239201940756843,3.0,8.0,UNDEFINED
70239201931470256,3.0,5.0,UNDEFINED
70239202149000756,3.0,12.0,UNDEFINED
70239201931551261,4.0,2.0,GREEN
70239202149062381,4.0,2.0,UNDEFINED
70239202156252734,3.0,12.0,UNDEFINED
70239202149078613,6.0,80.0,UNDEFINED
70239202173088120,4.0,25.0,UNDEFINED
70239202156222397,2.5,10.0,UNDEFINED
70239202172987073,4.2,25.0,UNDEFINED
70239202173092216,UNDEFINED,UNDEFINED,UNDEFINED
70239202173039829,5.0,5.0,RED
70239201940756999,4.0,8.0,UNDEFINED
70239202173060384,4.0,5.0,WHITE
70239202156174824,4.0,16.0,UNDEFINED
70239202173049217,4.0,0.0,YELLOW
70239201931470346,4.0,8.0,UNDEFINED
70239202172935878,6.3,76.0,UNDEFINED
70239202173097880,5.0,100.0,UNDEFINED
70239202176882867,4.8,19.0,BLUE
70239202149029221,4.0,12.0,UNDEFINED
70239202157966513,3.9,19.0,UNDEFINED
70239202149118049,5.0,60.0,UNDEFINED
70239202186110368,4.0,2.0,UNDEFINED
70239202173057649,4.0,8.0,UNDEFINED
70239202186392386,3.0,5.0,UNDEFINED
70239202176900350,UNDEFINED,UNDEFINED,UNDEFINED
70239202149062548,5.0,70.0,UNDEFINED
70239202173078331,4.0,25.0,UNDEFINED
70239202149067826,4.0,8.0,UNDEFINED
70239202164371324,3.5,25.0,UNDEFINED
70239201931455528,4.0,2.0,UNDEFINED
70239202172900939,4.2,13.0,UNDEFINED
70239202188625479,3.0,5.0,UNDEFINED
70239202173093041,3.5,45.0,UNDEFINED
70239202173131386,4.8,38.0,BROWN
70239202173123448,4.0,8.0,RED
70239202173481115,4.0,8.0,RED
70239202156320273,2.5,16.0,UNDEFINED
70239202173130293,4.0,2.0,UNDEFINED
70239202188511701,3.0,8.0,UNDEFINED
70239202173103387,4.0,2.0,WHITE
70239202149060075,5.0,50.0,UNDEFINED
70239202186897091,4.0,2.0,UNDEFINED
70239202173042722,4.8,100.0,UNDEFINED
70239202173096548,4.0,8.0,UNDEFINED
70239201928650228,3.0,5.0,UNDEFINED
70239202173098985,6.3,135.0,UNDEFINED
70239202149059944,4.0,2.0,UNDEFINED
70239201954471778,4.0,8.0,UNDEFINED
70239202186112207,4.0,5.0,UNDEFINED
70239202173079221,5.5,19.0,BROWN
70239202149059638,3.0,8.0,UNDEFINED
70239202157982343,4.8,65.0,UNDEFINED
70239202157978584,3.9,16.0,UNDEFINED
70239202157975089,3.5,32.0,UNDEFINED
70239202149067792,3.0,9.0,UNDEFINED
70239201931544892,4.0,2.0,UNDEFINED
70239202187050360,4.2,76.0,UNDEFINED
70239202149070829,5.0,100.0,UNDEFINED
70239202157975293,4.2,32.0,UNDEFINED
70239202187027101,3.0,8.0,BLACK
70239202173028630,4.8,38.0,BLUE
70239202188507301,4.0,8.0,UNDEFINED
70239202173115275,3.5,32.0,UNDEFINED
70239202173480845,3.0,8.0,UNDEFINED
70239202156219136,6.0,150.0,UNDEFINED
70239202189548592,3.0,5.0,UNDEFINED
70239202148927068,3.0,8.0,UNDEFINED
70239202173052999,5.5,25.0,BLUE
70239201931457784,4.0,2.0,UNDEFINED
70239202157968131,3.5,30.0,UNDEFINED
70239202187046387,3.0,5.0,BLACK
70239202173066049,4.0,60.0,UNDEFINED
70239202149066417,5.0,100.0,UNDEFINED
70239202186339698,4.0,2.0,UNDEFINED
70239201940739303,3.0,5.0,UNDEFINED
70239202157981342,3.5,11.0,UNDEFINED
70239202157974100,3.5,11.0,UNDEFINED
70239202157981430,4.2,76.0,UNDEFINED
70239202173100747,4.0,8.0,UNDEFINED
70239202173071612,4.0,2.0,RED
70239202157971618,4.8,90.0,UNDEFINED
70239202173116090,4.0,8.0,UNDEFINED
70239202188271573,3.0,5.0,UNDEFINED
70239202149057673,4.0,20.0,UNDEFINED
70239201819352520,3.0,5.0,UNDEFINED
70239202173104416,3.0,5.0,YELLOW
70239202188749387,4.0,8.0,UNDEFINED
70239202173481239,3.0,5.0,UNDEFINED
70239202149057595,5.0,70.0,UNDEFINED
70239202186109914,3.0,5.0,UNDEFINED
70239201931544440,5.0,5.0,BROWN
70239201931544547,4.0,2.0,GREEN
70239202149063048,3.0,5.0,UNDEFINED
70239202188045799,3.0,5.0,UNDEFINED
70239202173103689,5.0,5.0,UNDEFINED
70239202187491259,5.0,5.0,UNDEFINED
70239202157974016,6.3,80.0,UNDEFINED
70239202173080303,3.0,16.0,YELLOW
70239202173119068,3.0,9.0,YELLOW
70239202156239085,2.5,12.0,UNDEFINED
70239201931458897,3.0,0.0,UNDEFINED
70239202189529939,4.0,25.0,UNDEFINED
70239201954471878,4.0,8.0,RED
70239201931545074,4.0,2.0,GREEN
70239202157981345,4.2,51.0,UNDEFINED
70239202149062467,3.0,35.0,UNDEFINED
70239201931546335,3.0,5.0,UNDEFINED
70239202173101754,4.0,70.0,YELLOW
70239202173480878,4.0,2.0,UNDEFINED
70239201940584202,25.0,4.2,UNDEFINED
70239202149067794,4.0,8.0,UNDEFINED
70239202157969791,3.8,11.0,UNDEFINED
70239202173050727,6.0,30.0,YELLOW
70239202149059674,4.0,5.0,UNDEFINED
70239202173086015,4.5,60.0,YELLOW
70239202172926772,4.8,29.0,UNDEFINED
70239202186112607,4.0,8.0,UNDEFINED
70239202149068210,3.0,5.0,UNDEFINED
70239202149121558,4.0,2.0,UNDEFINED
70239202149124791,3.0,16.0,UNDEFINED
70239202157978029,4.2,76.0,UNDEFINED
70239202157985876,4.8,95.0,UNDEFINED
70239202188959833,4.0,8.0,WHITE
70239202173085084,4.0,8.0,UNDEFINED
70239202157985243,4.0,35.0,UNDEFINED
70239202157977751,4.5,40.0,UNDEFINED
70239202157981474,4.8,29.0,UNDEFINED
70239202173103678,5.5,25.0,RED
70239202157971615,3.5,19.0,UNDEFINED
70239202173038374,4.8,100.0,UNDEFINED
70239202173041676,4.0,0.0,WHITE
70239202157972142,6.0,60.0,UNDEFINED
70239202189972511,3.9,14.0,UNDEFINED
70239202173135508,4.8,38.0,BLUE
70239202158254455,4.0,40.0,UNDEFINED
70239201931545153,4.0,8.0,UNDEFINED
70239202173110845,5.0,80.0,YELLOW
70239202157978558,6.0,80.0,UNDEFINED
70239202173116667,5.5,32.0,UNDEFINED
70239202157975813,6.0,50.0,UNDEFINED
70239202149124843,5.0,5.0,UNDEFINED
70239202173045216,4.0,8.0,UNDEFINED
70239201931455132,3.0,5.0,UNDEFINED
70239202188510838,3.0,5.0,UNDEFINED
70239202157969780,3.5,45.0,UNDEFINED
70239202149059951,4.0,35.0,UNDEFINED
70239202173062759,4.0,8.0,BLUE
70239202157982595,6.0,140.0,UNDEFINED
70239202175053464,6.0,60.0,UNDEFINED
70239202188377821,4.0,2.0,UNDEFINED
70239201931549365,6.0,3.0,UNDEFINED
70239201954471376,5.0,5.0,UNDEFINED
70239202173129679,5.5,25.0,RED
70239202149000635,6.0,100.0,UNDEFINED
70239201931472253,3.0,5.0,UNDEFINED
70239201931544538,5.0,5.0,BROWN
70239202156315516,3.0,45.0,UNDEFINED
70239202189531924,3.5,40.0,UNDEFINED
70239202173130257,5.5,19.0,RED
70239202173025979,4.8,35.0,BLUE
70239202173045537,3.5,41.0,UNDEFINED
70239202149073084,4.0,5.0,UNDEFINED
70239202173100881,4.8,80.0,BLUE
70239201931579899,4.0,8.0,UNDEFINED
70239202173115613,4.8,80.0,BROWN
70239202173112121,3.5,9.5,UNDEFINED
70239201940555654,32.0,3.8,UNDEFINED
70239202187044828,4.2,76.0,UNDEFINED
70239201931544426,5.0,5.0,WHITE
70239201931467366,5.0,5.0,UNDEFINED
70239202149053634,3.0,5.0,UNDEFINED
70239201931544255,4.0,2.0,BROWN
70239202188624643,2.0,5.0,UNDEFINED
70239202157980441,5.5,25.0,UNDEFINED
70239202189641941,3.0,5.0,UNDEFINED
70239202157976978,3.5,19.0,UNDEFINED
70239201931544236,4.0,8.0,GREEN
70239201931470147,3.0,9.0,UNDEFINED
70239202188629578,4.0,2.0,UNDEFINED
70239201931544425,3.0,5.0,UNDEFINED
70239201931544643,4.0,8.0,BLUE
70239202188271579,4.0,2.0,UNDEFINED
70239202157986214,5.5,75.0,UNDEFINED
70239202149038525,5.0,80.0,UNDEFINED
70239202187667306,4.0,8.0,UNDEFINED
70239202173480846,4.0,2.0,UNDEFINED
70239201931458921,10.0,40.0,UNDEFINED
70239202173094248,4.0,8.0,UNDEFINED
70239202157990315,4.2,25.0,UNDEFINED
70239202186336271,4.0,2.0,UNDEFINED
70239202153673855,3.0,5.0,UNDEFINED
70239202157988697,3.5,25.0,UNDEFINED
70239202173132582,3.5,35.0,UNDEFINED
70239202173087343,4.0,8.0,BROWN
70239202149119275,4.0,2.0,UNDEFINED
70239202173097851,4.2,50.0,UNDEFINED
70239202188625485,5.0,100.0,UNDEFINED
70239202188452089,4.0,8.0,UNDEFINED
70239202148927338,4.0,2.0,UNDEFINED
70239202149060645,4.0,2.0,UNDEFINED
70239202173081180,6.0,70.0,YELLOW
70239202149068207,3.0,5.0,UNDEFINED
70239202173079996,6.0,100.0,YELLOW
70239202187198640,3.5,25.0,UNDEFINED
70239202156297378,4.0,70.0,UNDEFINED
70239202157986096,3.5,35.0,UNDEFINED
70239202157983605,6.3,90.0,UNDEFINED
70239202157973097,4.2,51.0,UNDEFINED
70239202186931758,4.2,76.0,UNDEFINED
70239202149060561,3.0,20.0,UNDEFINED
70239202157994526,4.2,16.0,UNDEFINED
70239202149000657,3.0,5.0,UNDEFINED
70239202180492707,4.0,8.0,UNDEFINED
70239202186931626,4.8,102.0,UNDEFINED
70239202173057284,5.0,30.0,YELLOW
70239202014092352,6.0,3.0,UNDEFINED
70239202149029290,3.0,12.0,UNDEFINED
70239202188020705,4.0,8.0,UNDEFINED
70239202152328105,5.0,20.0,UNDEFINED
70239202149053657,5.0,70.0,UNDEFINED
70239201954471840,4.0,8.0,UNDEFINED
70239202176903513,4.8,19.0,WHITE
70239201931463554,6.0,3.0,UNDEFINED
70239201931439340,4.0,2.0,UNDEFINED
70239202173130410,5.0,70.0,YELLOW
70239201940756312,3.0,9.0,UNDEFINED
70239202149066121,4.0,5.0,UNDEFINED
70239202173080082,4.0,8.0,BROWN
70239202149060081,4.0,35.0,UNDEFINED
70239201931544392,3.0,9.0,UNDEFINED
70239202189769076,6.0,40.0,UNDEFINED
70239202156158653,6.0,50.0,UNDEFINED
70239202173093504,3.5,25.0,UNDEFINED
70239202188648386,4.0,12.0,UNDEFINED
70239202173103955,3.9,30.0,UNDEFINED
70239202173125130,4.2,13.0,UNDEFINED
70239201940584282,65.0,4.2,UNDEFINED
70239202173064189,4.8,70.0,WHITE
70239202173134242,4.0,0.0,WHITE
70239202173026852,4.8,60.0,RED
70239202173131233,4.2,32.0,UNDEFINED
70239202173096978,4.8,80.0,BROWN
70239202173041472,5.5,38.0,UNDEFINED
70239202186339622,3.0,9.0,UNDEFINED
70239202173056502,3.5,41.0,UNDEFINED
70239201931468793,5.0,0.0,UNDEFINED
70239202173056688,3.5,45.0,UNDEFINED
70239201942561432,4.0,8.0,UNDEFINED
70239202173099605,4.8,35.0,BROWN
70239202186392536,4.0,2.0,UNDEFINED
70239201931462794,4.0,2.0,UNDEFINED
70239202173084627,4.2,25.0,UNDEFINED
70239202173067235,3.0,0.0,WHITE
70239202173071648,4.8,60.0,BROWN
70239202173042497,5.0,70.0,YELLOW
70239201940746786,3.0,8.0,UNDEFINED
70239202173059072,4.8,29.0,BLUE
70239202157979238,4.2,19.0,UNDEFINED
70239202148927030,2.0,5.0,UNDEFINED
70239202156316021,3.0,25.0,UNDEFINED
70239202186586674,4.0,50.0,UNDEFINED
70239202157984764,6.3,100.0,UNDEFINED
70239202173082191,4.8,152.0,UNDEFINED
70239201931550025,4.0,2.0,UNDEFINED
70239202149060634,4.0,8.0,UNDEFINED
70239202188983439,5.0,40.0,UNDEFINED
70239202172892322,4.0,2.0,BLACK
70239202188471265,4.2,51.0,UNDEFINED
70239202156191565,5.0,40.0,UNDEFINED
70239201940584151,75.0,4.2,UNDEFINED
70239201940757734,4.0,2.0,UNDEFINED
70239202157989354,4.8,35.0,UNDEFINED
70239202157980950,3.8,11.0,UNDEFINED
70239202173481096,3.0,9.0,UNDEFINED
70239202188629773,4.0,2.0,UNDEFINED
70239202157983717,5.0,25.0,UNDEFINED
70239202173067302,4.8,35.0,GREEN
70239201931470252,5.0,5.0,UNDEFINED
70239202173117137,4.2,13.0,UNDEFINED
70239202173036585,4.8,110.0,UNDEFINED
70239201931545733,4.0,2.0,UNDEFINED
70239201931455486,8.0,60.0,UNDEFINED
70239202149070813,2.0,5.0,UNDEFINED
70239202188378179,4.0,8.0,BROWN
70239201954471842,4.0,2.0,UNDEFINED
70239202157982007,4.2,76.0,UNDEFINED
70239202164405260,4.0,2.0,UNDEFINED
70239201940739825,4.0,2.0,UNDEFINED
70239202149030110,3.0,5.0,UNDEFINED
70239202186276977,3.0,5.0,BLACK
70239202173032548,4.2,13.0,UNDEFINED
70239202153469217,3.0,5.0,UNDEFINED
70239201931460337,3.0,5.0,UNDEFINED
70239201931549187,4.0,2.0,BROWN
70239202173083139,4.0,2.0,UNDEFINED
70239202149060661,4.0,5.0,UNDEFINED
70239202149067694,4.0,40.0,UNDEFINED
70239201931568550,4.0,2.0,UNDEFINED
70239202157980712,4.8,50.0,UNDEFINED
70239202157978848,3.5,55.0,UNDEFINED
70239202173084162,6.0,3.0,WHITE
70239202186613666,3.0,5.0,UNDEFINED
70239202173025839,5.0,0.0,WHITE
70239202157975858,4.8,95.0,UNDEFINED
70239201919409985,3.0,5.0,UNDEFINED
70239202173110835,4.2,16.0,UNDEFINED
70239202173045786,4.8,65.0,RED
70239202173132065,4.0,0.0,YELLOW
70239202173071078,3.5,55.0,UNDEFINED
70239202173092586,4.0,8.0,UNDEFINED
70239202173065607,4.0,8.0,UNDEFINED
70239202173126792,4.0,8.0,UNDEFINED
70239202173104225,3.0,8.0,YELLOW
70239201931568265,4.0,2.0,UNDEFINED
70239202188511542,4.0,8.0,UNDEFINED
70239201976596501,5.0,5.0,UNDEFINED
70239202188983404,4.0,8.0,UNDEFINED
70239202149082893,4.0,20.0,UNDEFINED
70239202173049727,4.0,5.0,YELLOW
70239202173481104,3.0,5.0,UNDEFINED
70239202173028776,3.0,12.0,YELLOW
70239201942563981,4.0,2.0,UNDEFINED
70239202189769075,4.0,45.0,UNDEFINED
70239202149001052,5.0,80.0,UNDEFINED
70239202173103288,3.5,51.0,UNDEFINED
70239202173105378,4.8,35.0,GREEN
70239202157972037,4.2,16.0,UNDEFINED
70239202188922733,4.2,76.0,UNDEFINED
70239201931576051,4.0,2.0,UNDEFINED
70239202173050577,6.0,0.0,YELLOW
70239202173079395,4.0,5.0,YELLOW
70239201931568734,4.0,2.0,UNDEFINED
70239202149086552,4.0,2.0,UNDEFINED
70239202153673989,4.0,5.0,UNDEFINED
70239202157972178,4.2,75.0,UNDEFINED
70239202173481299,4.0,8.0,UNDEFINED
70239202173044810,4.0,5.0,YELLOW
70239202156290889,6.0,80.0,UNDEFINED
70239202173130025,3.0,9.0,WHITE
70239201931461782,4.0,2.0,UNDEFINED
70239202149100791,3.0,30.0,UNDEFINED
70239202173127916,3.5,51.0,UNDEFINED
70239202173135137,4.8,152.0,UNDEFINED
70239202173126930,2.0,5.0,YELLOW
70239202188624690,4.0,8.0,UNDEFINED
70239202186277020,3.0,5.0,UNDEFINED
70239202173063091,3.0,9.0,WHITE
70239202149066528,3.0,5.0,UNDEFINED
70239202187495446,4.0,8.0,UNDEFINED
70239202156257267,3.0,20.0,UNDEFINED
70239202188510315,4.0,8.0,UNDEFINED
70239202149072903,4.0,16.0,UNDEFINED
70239201931461181,10.0,140.0,UNDEFINED
70239202173100044,4.8,70.0,GREEN
70239202173051309,25.0,2.5,UNDEFINED
70239201931467816,4.0,2.0,UNDEFINED
70239201940756468,3.0,5.0,UNDEFINED
70239202186276970,3.0,5.0,UNDEFINED
70239201931472474,4.0,8.0,UNDEFINED
70239202149068598,4.0,20.0,UNDEFINED
70239202173192019,4.2,25.0,UNDEFINED
70239202187198588,3.5,51.0,UNDEFINED
70239202156246445,5.0,40.0,UNDEFINED
70239201940756668,3.0,16.0,UNDEFINED
70239202188959753,5.0,20.0,UNDEFINED
70239202173125694,2.5,20.0,YELLOW
70239201954471390,4.0,2.0,UNDEFINED
70239202187054222,5.0,40.0,UNDEFINED
70239202173131950,3.5,11.0,UNDEFINED
70239202173035172,5.0,50.0,YELLOW
70239201931471994,2.0,9.0,UNDEFINED
70239202186916908,3.0,9.0,UNDEFINED
70239202149000806,3.0,5.0,UNDEFINED
70239202186613704,3.0,5.0,UNDEFINED
70239202157978964,3.9,64.0,UNDEFINED
70239202173063617,3.0,0.0,WHITE
70239202173057700,4.0,0.0,WHITE
70239202157971910,4.2,19.0,UNDEFINED
70239201976584302,4.8,29.0,UNDEFINED
70239202173064899,5.5,19.0,GREEN
70239202187492069,3.0,5.0,UNDEFINED
70239202186339383,4.0,2.0,UNDEFINED
70239202157981808,4.8,152.0,UNDEFINED
70239202186110535,4.0,8.0,UNDEFINED
70239202173040829,6.0,0.0,YELLOW
70239202164412939,4.0,2.0,UNDEFINED
70239202148999402,6.0,150.0,UNDEFINED
70239202148999329,3.0,5.0,UNDEFINED
70239202173122998,6.0,0.0,YELLOW
70239202149110334,4.0,8.0,UNDEFINED
70239202149070786,4.0,2.0,UNDEFINED
70239202188624869,4.0,8.0,BROWN
70239202157984206,5.0,150.0,UNDEFINED
70239202158260495,4.0,5.0,UNDEFINED
70239202013061683,3.0,8.0,UNDEFINED
70239201931544769,4.0,2.0,BLUE
70239202173113422,3.5,45.0,YELLOW
70239201931568732,3.0,5.0,UNDEFINED
70239202173192366,3.0,9.0,YELLOW
70239202186339728,4.0,2.0,UNDEFINED
70239202173055912,4.2,16.0,UNDEFINED
70239202157975353,3.9,45.0,UNDEFINED
70239202187141825,4.0,2.0,UNDEFINED
70239202173056629,5.0,0.0,WHITE
70239201931544613,5.0,5.0,UNDEFINED
70239202188959770,4.0,40.0,UNDEFINED
70239202157971469,3.5,25.0,UNDEFINED
70239202173052270,40.0,3.0,UNDEFINED
70239201931546913,4.0,2.0,RED
70239202156155390,3.5,16.0,UNDEFINED
70239202148960430,4.0,8.0,UNDEFINED
70239202173059666,5.5,19.0,BLUE
70239202173060082,4.0,5.0,WHITE
70239202173084565,3.5,30.0,YELLOW
70239202188135859,4.0,2.0,UNDEFINED
70239202187641962,4.0,8.0,UNDEFINED
70239202173081459,4.2,13.0,UNDEFINED
70239202186337002,4.0,2.0,UNDEFINED
70239202173046639,4.8,38.0,RED
70239202173112370,4.2,16.0,RED
70239202157983739,5.5,19.0,UNDEFINED
70239202188968409,4.0,8.0,BROWN
70239202148999337,4.0,8.0,UNDEFINED
70239202156258766,6.0,130.0,UNDEFINED
70239202173102987,4.0,2.0,WHITE
70239201940762311,4.0,2.0,UNDEFINED
70239201942563697,4.0,2.0,UNDEFINED
70239202149000379,4.0,40.0,UNDEFINED
70239201942560190,5.0,70.0,UNDEFINED
70239202173099330,3.0,0.0,YELLOW
70239202173063928,4.2,13.0,UNDEFINED
70239201931458915,6.0,3.0,UNDEFINED
70239202187199367,3.5,55.0,BLACK
70239202173052715,4.2,19.0,UNDEFINED
70239202173033273,4.0,8.0,UNDEFINED
70239202173064672,4.0,5.0,YELLOW
70239202186917078,3.0,5.0,UNDEFINED
70239202157971677,4.2,51.0,UNDEFINED
70239202156207094,6.0,60.0,UNDEFINED
70239202173056612,3.0,35.0,YELLOW
70239202173098912,4.0,8.0,UNDEFINED
70239202173480841,3.0,5.0,UNDEFINED
70239201931470197,3.0,5.0,UNDEFINED
70239202188947919,4.0,35.0,UNDEFINED
70239202149073447,4.0,25.0,UNDEFINED
70239202149083025,5.0,70.0,UNDEFINED
70239202173033027,3.0,40.0,YELLOW
70239202173029864,4.0,2.0,BROWN
70239202186897060,3.0,5.0,UNDEFINED
70239202013906997,UNDEFINED,UNDEFINED,UNDEFINED
70239202186897031,3.0,5.0,UNDEFINED
70239202156162603,5.0,4.0,UNDEFINED
70239202173093531,5.0,5.0,UNDEFINED
70239202173033192,3.5,25.0,UNDEFINED
70239201931455991,4.0,2.0,UNDEFINED
70239202173082831,4.0,2.0,RED
70239202149068096,4.0,20.0,UNDEFINED
70239202175059526,4.0,8.0,UNDEFINED
70239201942561904,4.0,8.0,UNDEFINED
70239202173117040,3.0,9.0,WHITE
70239201931458265,3.0,9.0,UNDEFINED
70239201954471655,4.0,8.0,RED
70239202173114159,4.8,38.0,BLUE
70239201940739682,4.0,8.0,UNDEFINED
70239202173099686,3.5,13.0,UNDEFINED
70239202148960340,5.0,90.0,UNDEFINED
70239202190009504,3.0,5.0,UNDEFINED
70239202149096809,4.0,8.0,UNDEFINED
70239201931460536,3.0,5.0,UNDEFINED
70239202188959786,4.0,70.0,UNDEFINED
70239201931544797,6.0,3.0,UNDEFINED
70239202148927256,6.0,3.0,UNDEFINED
70239202173037399,4.0,0.0,YELLOW
70239202157989689,3.9,22.0,UNDEFINED
70239202189530058,4.0,8.0,UNDEFINED
70239202149029225,4.0,8.0,UNDEFINED
70239202149000889,3.0,8.0,UNDEFINED
70239202148927182,6.0,60.0,UNDEFINED
70239202188863818,4.0,8.0,WHITE
70239202173130697,5.0,0.0,YELLOW
70239202156247417,5.0,70.0,UNDEFINED
70239202149053639,4.0,5.0,UNDEFINED
70239201940723039,4.0,2.0,UNDEFINED
70239202173131388,4.5,50.0,YELLOW
70239202173116580,3.0,12.0,YELLOW
70239202157993930,4.2,19.0,UNDEFINED
70239201931455209,10.0,70.0,UNDEFINED
70239202173100606,4.0,40.0,YELLOW
70239202149071051,6.0,3.0,UNDEFINED
70239202173126849,4.0,8.0,UNDEFINED
70239202172974510,5.0,5.0,BLUE
70239202149029954,4.0,8.0,UNDEFINED
70239202173059747,3.5,45.0,UNDEFINED
70239202173060668,4.8,19.0,UNDEFINED
70239202173104752,3.5,11.0,UNDEFINED
70239202173062957,4.8,60.0,BROWN
70239201931544251,4.0,8.0,GREEN
70239202149029403,5.0,5.0,UNDEFINED
70239202176916351,3.5,35.0,UNDEFINED
70239202157988005,6.0,70.0,UNDEFINED
70239201931460454,4.0,2.0,UNDEFINED
70239201940739875,4.0,2.0,UNDEFINED
70239202149029154,4.0,2.0,UNDEFINED
70239202157968568,3.9,64.0,UNDEFINED
70239202187662300,3.8,64.0,UNDEFINED
70239202173480996,4.0,2.0,UNDEFINED
70239202157976031,4.2,41.0,UNDEFINED
70239201940584163,32.0,3.8,UNDEFINED
70239202173092430,4.0,8.0,UNDEFINED
70239201931469814,3.0,5.0,UNDEFINED
70239202188135908,3.0,5.0,UNDEFINED
70239202149068012,4.0,8.0,UNDEFINED
70239202187141902,3.0,5.0,UNDEFINED
70239202186897012,3.0,5.0,BLACK
70239202180127033,4.0,20.0,WHITE
70239202172988505,4.8,35.0,BROWN
70239201931457222,3.0,5.0,UNDEFINED
70239202148927432,3.0,8.0,UNDEFINED
70239202157974189,4.8,29.0,UNDEFINED
